Action ID,Announce Date,Target Ticker,Target ISIN,Acquirer Ticker,Announced Total Value (mil.),Payment Type,Deal Status,Completion/Termination Date
141482694,3/6/2017,ADN LN,GB0000031285,SLA LN,4491.76,Stock,Completed,8/15/2017
46718350,7/13/2010,ADCT US,US0008863096,TEL US,1331.63,Cash,Completed,12/10/2010
131444110,9/2/2016,ACW US,US00439T2069,577000Z US,412.18,Cash,Completed,11/18/2016
81983061,9/30/2013,ACTV US,US00506D1000,389272Z US,800.25,Cash,Completed,11/18/2013
70011103,10/22/2012,ACOM US,US0328031085,727032Z LN,1411.9,Cash,Completed,12/31/2012
87451814,2/14/2014,ACO US,US02341W1036,MTX US,1705.31,Cash,Completed,5/12/2014
87331974,2/12/2014,ACO US,US02341W1036,NK FP,1688.63,Cash,Terminated,3/10/2014
62577874,3/16/2012,ACM/A CN,CA0463462014,BCE CN,3759.85,Cash,Completed,7/9/2013
48993811,10/18/2010,ACLI US,US0251954055,21380Z US,776.04,Cash,Completed,12/22/2010
50474940,12/15/2010,ACL US,CH0013826497,NOVN SW,12179.27,Cash and Stock,Completed,4/11/2011
42141526,1/4/2010,ACL US,CH0013826497,NOVN SW,10567.14,Stock,Terminated,4/20/2010
82130739,10/2/2013,ACIN SW,CH0021190902,,577.95,Cash,Completed,9/17/2014
46920650,7/22/2010,ACF US,US03060R1014,GM US,3306.53,Cash,Completed,10/1/2010
86779351,1/30/2014,ACCL US,US00430U1034,DSY FP,646.16,Cash,Completed,4/30/2014
143692393,4/11/2017,ACCEL NA,NL0009767532,1442Z NA,1068.1,Cash,Terminated,5/2/2017
111984715,9/2/2015,ACC CN,CA0314982079,6648116Z CN,820.81,Cash,Completed,12/23/2015
116316482,5/23/2016,ACAS US,US02503Y1038,ARCC US,3409.28,Cash and Stock,Completed,1/4/2017
46611226,7/8/2010,ACAP US,US0288841044,13424Z US,404.78,Cash,Completed,10/25/2010
62602480,3/19/2012,ABVT US,US00374N1072,ZAYO US,2146.62,Cash,Completed,7/2/2012
53951666,4/26/2011,ABSP SW,CH0042927381,18418Z US,834.58,Cash,Completed,2/22/2012
46394193,6/30/2010,ABII US,US00383Y1029,CELG US,2733.44,Cash and Stock,Completed,10/18/2010
132864185,10/13/2015,ABI BB,BE0974293251,ABIT BB,122966.08,Cash,Completed,10/10/2016
54579108,5/17/2011,ABHB US,US00752T1060,SHP LN,750,Cash,Completed,6/28/2011
148361426,10/18/2017,ABE SM,ES0111845014,HOT GR,44445.45,Cash or Stock,Pending, 
143951251,5/15/2017,ABE SM,ES0111845014,ATL IM,34388.44,Cash,Pending, 
118875362,1/12/2016,ABCW US,US03283P1066,ONB US,465.53,Cash or Stock,Completed,5/2/2016
139803462,8/29/2017,ABCO US,US00762W1071,UNH US,2591.26,Cash,Completed,11/20/2017
87282590,2/7/2014,AAN US,US0025353006,8133172Z US,2320.53,Cash,Terminated,4/17/2014
48472974,9/27/2010,AAI US,US00949P1084,LUV US,1014.63,Cash and Stock,Completed,5/3/2011
154660256,10/30/2017,AAAP US,US00790T1007,NOVN SW,3305.62,Cash,Pending,1/19/2018
119113405,1/19/2016,9999900D US,US9410531001,WCN CN,7815.11,Stock,Completed,6/1/2016
136482660,11/28/2016,991 HK,CNE1000002Z3,CHDACZ CH,19797.29,Cash,Pending, 
134369126,5/1/2017,9895420D US,US0347541015,IAC US,513.81,Cash or Stock,Completed,10/2/2017
48031856,9/7/2010,9893105Q US,US2937161063,EPD US,8854.66,Stock,Completed,11/23/2010
120677707,3/9/2015,9876567D US,US7234561097,GLPI US,5711.97,Stock,Completed,4/29/2016
109029881,7/1/2015,9876566D US,US1712321017,CB US,28985.65,Cash and Stock,Completed,1/15/2016
109059497,7/1/2015,9876555D US,US38489R6053,GPT US,2298,Stock,Completed,12/18/2015
93742926,7/16/2014,9876544D US,US4599021023,GTK IM,6446.75,Cash and Stock,Completed,4/7/2015
135586803,11/21/2016,9876456D US,US29273R1095,ETP US,50745.62,Stock,Completed,4/28/2017
151470625,4/10/2017,9876444D US,US4990641031,KNX US,2236.17,Stock,Completed,9/11/2017
52300160,2/24/2011,9737 JP,JP3346400009,,778.56,Cash,Completed,4/11/2011
52483371,2/24/2011,9737 JP,JP3346400009,9719 JP,533.3,Stock,Completed,9/28/2011
64604731,5/21/2012,9501 JP,JP3585800000,0450184D JP,4034.29,Cash,Completed,7/31/2012
69330634,10/1/2012,9427 JP,JP3130100005,9984 JP,4388.57,Stock,Completed,12/26/2012
44669556,4/19/2010,9408593Q LN,GB0002303468,DBHN GR,3668.33,Cash,Completed,8/31/2010
42589238,1/19/2010,9205 JP,JP3705400004,ETICJZ JP,3294.53,Cash,Completed,1/19/2010
118442777,1/6/2016,917 HK,KYG6493A1013,17 HK,2732.56,Cash,Completed,8/4/2016
88631475,3/7/2014,917 HK,KYG6493A1013,17 HK,2364.68,Cash,Terminated,6/16/2014
97736272,10/26/2014,9123456D US,US96950F1049,WPZ US,33875.89,Stock,Completed,2/3/2015
43397681,3/26/2010,8986 JP,JP3046410001,3572027Z NA,536.9,Cash,Completed,6/30/2010
60229374,12/22/2011,8981 JP,JP3046360008,8985 JP,686.57,Stock,Completed,3/28/2012
43397277,2/26/2010,8969 JP,JP3046250001,8986 JP,469.9,Stock,Completed,6/28/2010
107368982,5/27/2015,8959 JP,JP3045530007,3285 JP,3100.39,Stock,Completed,9/28/2015
78773736,6/27/2013,8895 JP,JP3100170004,3268 JP,1049.53,Stock,Completed,10/29/2013
51967567,2/10/2011,8763 JP,JP3808000008,AIG US,557.06,Cash,Completed,7/29/2011
59411085,11/22/2011,8697 JP,JP3183200009,TSEGZ JP,1122.21,Cash,Completed,8/22/2012
52817695,4/28/2011,8606 JP,JP3373800006,8411 JP,1616.3,Stock,Completed,8/29/2011
58085013,9/30/2011,8574 JP,JP3833750007,8316 JP,920.36,Cash,Completed,11/30/2011
60370695,12/21/2011,8574 JP,JP3833750007,8316 JP,426.04,Stock,Completed,3/28/2012
84044606,11/21/2013,845 HK,KYG3940K1058,0334596D HK,575.55,Cash,Terminated,1/17/2014
52817667,4/28/2011,8404 JP,JP3932800000,8411 JP,1103.6,Stock,Completed,8/29/2011
40940421,8/24/2010,8403 JP,JP3405000005,8309 JP,9200.26,Stock,Completed,3/29/2011
45361070,5/17/2010,8397627Q US,US74439H1086,UHS US,3114.41,Cash,Completed,11/16/2010
51682338,1/31/2011,8394653Q US,US7434101025,PLD US,16475.28,Stock,Completed,6/3/2011
104664646,3/27/2015,8394 JP,JP3783800000,8390 JP,1438.47,Stock,Completed,9/28/2015
114929437,11/2/2015,8333 JP,JP3394200004,7167 JP,3776.22,Stock,Completed,9/28/2016
43521511,3/3/2010,8275783Q LN,GB0001766558,3416Z LN,653.85,Cash,Completed,4/26/2010
103695964,3/10/2015,8270 JP,JP3949600005,8028 JP,3963.53,Stock,Completed,8/29/2016
153198656,9/15/2017,826 HK,KYG888311134,1542639D HK,597.85,Cash,Pending, 
51635100,1/28/2011,8258 JP,JP3480400005,8316 JP,569.8,Stock,Completed,4/26/2011
42230360,1/6/2010,8258 JP,JP3480400005,8316 JP,540.54,Cash,Completed,5/31/2010
49565884,11/9/2010,8251545Q US,US0492981024,CVX US,4916.06,Cash,Completed,2/18/2011
66377367,7/13/2012,8175 JP,JP3835600002,9831 JP,412.12,Cash,Completed,12/13/2012
81770204,9/24/2013,8035 JP,JP3571400005,AMAT US,6795.29,Stock,Terminated,4/27/2015
138747630,1/13/2017,801 HK,KYG395801247,1482318D CH,400.55,Cash,Completed,4/10/2017
150866547,8/22/2017,762 HK,HK0000049939,600050 CH,32059.15,Cash,Completed,11/28/2017
47664440,8/23/2010,7586674Q US,US88580F1093,HPQ US,2096.51,Cash,Completed,9/27/2010
47508042,8/16/2010,7586674Q US,US88580F1093,DELL US,2028.9,Cash,Terminated,9/2/2010
119568279,1/29/2016,7262 JP,JP3496600002,7203 JP,3098.35,Stock,Completed,7/27/2016
135638903,11/22/2016,7248 JP,JP3220400000,KKR US,3112,Cash,Completed,5/8/2017
56125153,7/13/2011,7221 JP,JP3633000009,7203 JP,960.05,Stock,Completed,12/28/2011
50631761,12/21/2010,6991 JP,JP3867600003,6752 JP,1717.18,Stock,Completed,3/29/2011
104453551,3/24/2015,688 HK,HK0688002218,601668 CH,10254.53,Cash,Completed,5/18/2015
47081594,7/29/2010,6764 JP,JP3340600000,6752 JP,3009.26,Cash,Completed,10/6/2010
50631581,12/21/2010,6764 JP,JP3340600000,6752 JP,1944.53,Stock,Completed,3/29/2011
116506047,3/30/2016,6753 JP,JP3359600008,,7526.3,Cash,Completed,8/12/2016
123275972,3/30/2016,6753 JP,JP3359600008,2317 TT,888.57,Cash,Completed,8/12/2016
71729219,12/10/2012,6723 JP,JP3164720009,INCJZ JP,3735.56,Cash,Completed,9/30/2013
65982151,7/2/2012,6665 JP,JP3167640006,MU US,4425.64,Cash,Completed,7/31/2013
138685433,1/13/2017,6581 JP,JP3787400005,KKR US,795.09,Cash,Completed,7/24/2017
132117123,9/19/2016,658 HK,KYG2112D1051,607 HK,2210.68,Stock,Completed,12/5/2016
82649872,10/16/2013,600027 CH,CNE000001LJ2,HUADIZ CH,545.99,Cash,Completed,7/18/2014
112171421,9/8/2015,6 HK,HK0006000050,1038 HK,6135.28,Stock,Terminated,11/24/2015
148412049,7/6/2017,582 HK,BMG5369T1291,0837424D CH,575.65,Cash,Pending,7/27/2017
70730086,2/13/2013,5812 JP,JP3790600005,5486 JP,691.21,Stock,Completed,6/26/2013
119796615,2/1/2016,5413 JP,JP3676200003,5401 JP,2783.74,Cash,Completed,3/6/2017
57880186,9/22/2011,5405 JP,JP3402200004,5401 JP,23791.69,Stock,Completed,9/26/2012
115759999,12/3/2015,5012 JP,JP3428600005,5020 JP,6373.23,Stock,Completed,3/29/2017
44929161,4/28/2010,49 HK,HK0049009647,20 HK,888.82,Cash,Completed,7/22/2010
70095514,10/24/2012,4817 JP,JP3392750000,,3212.31,Cash,Completed,7/30/2013
51806941,2/3/2011,4756 JP,JP3220500007,MMHLDZ JP,1250.8,Cash,Completed,7/22/2011
59486119,11/25/2011,43 HK,BMG715071343,CPF TB,2210.61,Cash and Stock,Completed,12/31/2012
46145327,6/21/2010,4107485Q US,US91911X1046,VRX CN,2433.47,Stock,Completed,9/28/2010
59918961,12/12/2011,384 HK,BMG2109G1033,,3277.73,Cash,Terminated,10/15/2012
84836849,12/11/2013,3730 JP,JP3863020008,3978 JP,423.01,Cash,Completed,4/25/2014
47410770,8/10/2010,349 HK,HK0349001625,601398 CH,1393.52,Cash,Completed,12/21/2010
44880288,4/28/2010,3404 JP,JP3903600009,4188 JP,621.48,Stock,Completed,9/28/2010
81235964,9/9/2013,3331 HK,KYG9361V1086,SCAB SS,808.84,Cash,Completed,11/11/2013
73116420,1/17/2013,325 HK,KYG901371032,SYK US,677.6,Cash,Completed,7/15/2013
44740167,4/22/2010,3229 JP,JP3046460006,8960 JP,1667.15,Stock,Completed,11/26/2010
148576132,7/9/2017,316 HK,BMG677491539,,8403.53,Cash,Pending, 
85846785,4/1/2014,302 HK,HK0302001547,OCBC SP,4831.32,Cash,Completed,7/29/2014
111830212,8/10/2015,2868 HK,CNE100000239,BCGLZ CH,3477.16,Cash,Completed,11/11/2015
96548304,9/23/2014,2712 JP,JP3399230006,SBUX US,406.51,Cash,Completed,3/23/2015
131930837,9/16/2016,2651 JP,JP3982100004,8058 JP,1986.87,Cash,Completed,2/9/2017
99935956,12/11/2014,2626 HK,CNE1000003F3,CMIN CH,798.14,Cash,Completed,3/31/2015
124563071,4/26/2016,2580 JP,JP3293300004,2579 JP,2624.29,Stock,Completed,3/29/2017
117294720,12/15/2015,2450 JP,JP3142340003,4689 JP,774.05,Cash,Completed,3/14/2016
47440719,8/12/2010,2387 HK,BMG4841P1023,494 HK,895.13,Cash or Stock,Completed,11/1/2010
42283438,1/8/2010,2332 HK,KYG467141043,13 HK,541.46,Cash,Completed,5/25/2010
53441732,4/6/2011,2327 TT,TW0002327004,,1048.13,Cash,Terminated,7/22/2011
126022576,5/23/2016,2325 TT,TW0002325008,2311 TT,3363.15,Cash,Pending, 
116260150,11/27/2015,2233 HK,JE00B3MW7P88,914 HK,572.45,Cash,Terminated,6/30/2016
138408460,1/9/2017,2168 HK,KYG984301047,APD US,2754.5,Cash,Terminated,3/24/2017
141159854,3/1/2017,2168 HK,KYG984301047,1011675D HK,2564.4,Cash,Completed,8/21/2017
70819969,11/15/2012,2131 JP,JP3108450002,2466 JP,1779.15,Cash,Terminated,1/17/2013
128824269,11/29/2016,2131 JP,JP3108450002,MBKPTS KS,1286.26,Cash,Completed,3/23/2017
44942022,4/30/2010,2059 JP,JP3951700008,8113 JP,557.01,Cash,Completed,7/27/2010
151843408,9/8/2017,1893 HK,CNE100000874,3323 HK,5141.86,Stock,Pending, 
143929165,4/28/2017,1880 HK,KYG097021045,,5724.77,Cash,Completed,7/28/2017
138442726,1/10/2017,1833 HK,KYG4922U1031,,2190.48,Cash,Completed,5/22/2017
61826362,2/21/2012,1688 HK,KYG017171003,BABA US,2353.93,Cash,Completed,6/21/2012
105509411,2/6/2015,1638 HK,KYG521321003,1918 HK,3837.52,Cash,Terminated,5/28/2015
105844986,4/22/2015,1561649D LN,GB0006672785,1367809D US,2084.22,Cash and Stock,Completed,1/5/2016
113978839,10/13/2015,1558151D US,US9433151019,SCAB SS,682.82,Cash,Completed,1/21/2016
54016355,4/27/2011,1556530D US,US5435243002,CSGP US,552.93,Cash and Stock,Completed,5/1/2012
47789973,8/26/2010,1556464D US,US9508171066,BRK/A US,545.48,Cash or Stock,Completed,6/27/2011
68466274,9/6/2012,1555951D US,US02917L1017,O US,2807.31,Cash and Stock,Completed,1/23/2013
67894095,8/21/2012,1545935D US,US8684471035,DXMMQ US,1473.52,Stock,Completed,5/1/2013
78266151,6/11/2013,1544310D US,US2566031017,,2265.25,Cash,Completed,11/4/2013
104686114,6/1/2015,1541931D US,US0214411003,INTC US,14354.62,Cash,Completed,12/29/2015
131517981,9/6/2016,1539941D US,US8475601097,ENB CN,42223.61,Stock,Completed,2/27/2017
94076598,7/28/2014,1537336D US,US8978881030,ZG US,2292.35,Stock,Completed,2/18/2015
76344929,4/24/2013,1536637D US,US1182551085,GP US,1498.22,Cash,Completed,8/26/2013
46826315,7/19/2010,1535857D US,US00211W1045,3022787Z US,419.96,Cash,Completed,10/25/2010
72002465,12/17/2012,1519128D US,US2056381096,978325Z US,2208.82,Cash,Terminated,3/17/2013
95657983,9/2/2014,1519128D US,US2056381096,129626Z US,2112.52,Cash,Completed,12/16/2014
103711390,3/16/2015,1508335D US,US53217R2076,,3980.44,Cash,Completed,6/11/2015
102457839,2/9/2015,1506604D CN,CA76689T1049,THO CN,1080.73,Cash and Stock,Completed,4/8/2015
74848843,3/8/2013,1504558D US,US3655581052,,3850.19,Cash,Completed,7/31/2013
109799406,9/4/2015,1500785D US,US8723751009,EMA CN,10361.49,Cash,Completed,7/1/2016
108072065,6/10/2015,1498499D US,US4041321021,8766 JP,7479.76,Cash,Completed,10/28/2015
45025253,5/3/2010,1482874D CN,CA46564U1049,CKE CN,565.43,Cash or Stock,Completed,7/6/2010
44511497,4/12/2010,1481878D US,US26817C1018,137482Z US,1472.82,Cash,Completed,7/8/2010
64372078,5/13/2012,1478867D US,    N.A.,TW US,435,Cash,Completed,5/29/2012
110825209,8/6/2015,1477687D US,US5894991026,IBM US,917.98,Cash,Completed,10/14/2015
106710911,5/11/2015,1477069D US,US7777793073,NBL US,3916.77,Stock,Completed,7/21/2015
127212222,6/15/2016,1469138D US,US29413U1034,AMSG US,7519.68,Stock,Completed,12/2/2016
76065092,4/15/2013,1468826D US,US63607P2083,13716Z US,1010.84,Cash,Completed,7/2/2013
66644555,7/23/2012,1467202D US,US7507534029,GWR US,1943.74,Cash,Completed,10/2/2012
44342227,4/4/2010,1464150D US,US0400491082,SD US,1563.56,Cash and Stock,Completed,7/19/2010
110329207,7/30/2015,1457122D CN,CA7759032062,OGC CN,440.24,Stock,Completed,10/6/2015
80522327,8/15/2013,1456071D HK,KYG577701025,OR FP,695.5,Cash,Completed,4/10/2014
55933390,7/5/2011,1449779D US,US0307101073,NOV US,617.4,Cash,Completed,10/6/2011
109755512,10/17/2015,1448479D US,US13466Y1055,922694Z US,1407.21,Cash,Completed,3/3/2016
90642478,5/18/2014,1448062D US,US25490A3095,T US,66668.8,Cash and Stock,Completed,7/27/2015
124799181,4/29/2016,1448021D US,US70159Q1040,CUZ US,3575.55,Stock,Completed,10/6/2016
47828164,8/30/2010,1440013D US,US19239Y1082,MMM US,662.43,Cash,Completed,12/2/2010
122966396,4/29/2016,1437361D US,US8887061088,ROVI US,612.2,Cash and Stock,Completed,9/8/2016
119468263,1/25/2016,1436513D US,US4783661071,JCI US,28667.27,Cash or Stock,Completed,9/6/2016
85028440,12/16/2013,1431816D US,US5021611026,1373183D US,5595.53,Cash,Completed,5/7/2014
45418060,5/19/2010,1429071D HK,HK0203009524,2238 HK,2386.96,Stock,Completed,8/26/2010
51171125,1/11/2011,1426897D CN,CA2102061082,CLF US,4478.23,Cash,Completed,5/16/2011
90055483,4/16/2014,1413620D CN,CA6882781009,,3444.37,Cash and Stock,Completed,6/17/2014
86168300,1/13/2014,1413620D CN,CA6882781009,G CN,3347.7,Cash and Stock,Terminated,4/22/2014
70015518,10/22/2012,1411788D US,US1471951012,6201 JP,703.42,Cash,Completed,4/1/2013
70254360,10/29/2012,1384851D US,US6837571081,RVBD US,912.34,Cash and Stock,Completed,12/19/2012
54320941,5/9/2011,1382554D CN,CA3499071056,CTC/A CN,810.11,Cash,Completed,8/25/2011
65878101,6/28/2012,1374430D CN,CA74326Y1079,PET MK,5405.26,Cash,Completed,12/18/2012
60053259,12/16/2011,1369764D US,US74972L1026,URI US,1912.06,Cash and Stock,Completed,5/1/2012
132652066,10/17/2016,1368651D US,    N.A.,ONEX CN,1365,Cash,Completed,12/5/2016
62409413,3/12/2012,1339658D US,US69404P2002,8306 JP,1513.63,Cash,Completed,12/4/2012
45003425,4/29/2010,1339658D US,US69404P2002,3601589Z US,500,Cash,Completed,8/31/2010
45049154,5/4/2010,1330361D US,US45840J1079,,2996.24,Cash,Completed,7/30/2010
106794714,10/27/2014,1321686D US,US98235T1079,WMGI US,1239.73,Stock,Completed,10/2/2015
58565813,10/19/2011,1313814D CN,CA4190181061,RIO LN,575.92,Cash,Completed,1/13/2012
57244231,8/26/2011,1313814D CN,CA4190181061,CCO CN,565.86,Cash,Terminated,11/29/2011
74652130,3/4/2013,1311483D CN,CA05155P1062,HL US,650.16,Cash or Stock,Completed,6/6/2013
72976917,1/14/2013,1311483D CN,CA05155P1062,1294096D CN,574.28,Cash or Stock,Terminated,3/19/2013
61398775,1/6/2012,1311365D HK,KYG488581078,JOY US,438.34,Cash,Completed,6/11/2012
70688190,11/11/2012,1307218D CN,CA1078791086,LNF CN,741.47,Cash,Completed,4/2/2013
101233858,1/9/2015,13 HK,HK0013000119,1 HK,41705.25,Stock,Completed,6/3/2015
60313302,12/27/2011,1294243D US,US19238U1079,VTR US,635.49,Cash,Completed,4/3/2012
112541889,9/15/2015,1293 HK,KYG4134L1077,600297 CH,2802.19,Cash,Completed,6/21/2016
57620423,9/12/2011,1290105D US,US3793361003,TEC FP,1024.33,Cash,Completed,12/2/2011
79517504,7/15/2013,1284913D CN,CA82509W1032,L CN,13013.65,Cash or Stock,Completed,4/1/2014
96492716,11/17/2014,1284849D US,US0184901025,AGN US,65024.28,Cash and Stock,Completed,3/17/2015
90176880,4/22/2014,1284849D US,US0184901025,VRX CN,54214.43,Cash and Stock,Terminated,11/19/2014
48470774,9/27/2010,1281683D US,US0130781000,UNA NA,3701.34,Cash,Completed,5/11/2011
55508229,6/20/2011,1281485D US,    N.A.,CRS US,575.04,Stock,Completed,2/29/2012
44992225,5/3/2010,1281118D US,US2107953083,UAL US,3185.64,Stock,Completed,10/1/2010
59988913,12/14/2011,1280712D US,US6700081010,LRCX US,2830.91,Stock,Completed,6/5/2012
78676601,6/25/2013,1280452D CN,CA12582Q1037,0697201D CN,1163.02,Cash,Completed,10/3/2013
58791686,10/27/2011,1265384D CN,CA61945Q1028,535887Z US,445.33,Cash,Completed,12/29/2011
76064392,4/15/2013,1255459D US,US53217V1098,TMO US,15402.34,Cash,Completed,2/4/2014
97130057,10/7/2014,1254900D NO,BMG4032A1045,GOGL US,1129.12,Stock,Completed,4/1/2015
70701460,11/12/2012,1250355D CN,CA74832E1088,1413620D CN,419.47,Stock,Completed,1/3/2013
66423774,7/16/2012,1248911D US,US69888P1066,,1934.2,Cash,Completed,10/1/2012
65912082,6/29/2012,1245147D LN,GB00B44QDS07,SBM AU,545.17,Cash and Stock,Completed,9/10/2012
97426985,10/13/2014,1240716D US,US04930A1043,TRGP US,4829.02,Cash and Stock,Completed,3/2/2015
72738506,1/7/2013,1236053D US,US2927562023,769664Z US,1101.27,Cash,Completed,5/28/2013
66638180,7/23/2012,1235274D US,US37244E1073,NRG US,4210.09,Stock,Completed,12/17/2012
78469555,6/18/2013,1230 HK,KYG983401053,2319 HK,1021.81,Cash,Completed,8/13/2013
67807532,8/17/2012,1218069D LN,GB0009354589,PCI ID,760.74,Stock,Completed,10/11/2012
76960937,5/10/2013,1193 HK,BMG2113B1081,836 HK,7065.06,Stock,Terminated,7/22/2013
66515401,7/17/2012,1192 HK,BMG8890G1116,IJAIMZ CH,621.97,Cash,Terminated,8/31/2012
42658097,1/26/2010,1166879D CN,CA9814421066,QUAD US,1144.75,Cash and Stock,Completed,7/6/2010
63859928,4/30/2012,1086832D US,US86764P1093,9876456D US,6786.54,Cash or Stock,Completed,10/5/2012
49148893,10/25/2010,1074528D US,US2033721075,,3787.8,Cash,Completed,1/14/2011
131800056,9/9/2016,1074431D CH,    N.A.,300308 CH,442.07,Stock,Completed,7/3/2017
63994926,5/2/2012,1073675D US,US1611331034,ASNA US,848.7,Cash,Completed,6/15/2012
141628246,3/6/2017,107 HK,CNE100000494,SCDHCZ CH,2212.71,Cash,Pending, 
76402000,4/25/2013,1052394D US,US5532741015,BPO CN,1978.23,Cash,Completed,10/16/2013
149180712,9/22/2017,1030 HK,KYG3701A1067,1547348D KY,656.08,Cash,Terminated,10/17/2017
49864075,11/22/2010,1025240D CN,CA2653121087,BNS CN,1822.58,Cash and Stock,Completed,3/10/2011
62344450,3/8/2012,1003374D CN,CA64045Y1088,MCPIQ US,1223.5,Cash and Stock,Completed,6/14/2012
46771892,7/15/2010,1002173D CN,CA88103A1084,TCM CN,653.91,Cash and Stock,Completed,10/21/2010
63860193,4/30/2012,0991739D US,US36866T1034,HOLX US,3757.47,Cash,Completed,8/2/2012
58664215,10/24/2011,0967702D US,US42224N1019,CI US,3803.02,Cash,Completed,1/31/2012
73544130,1/31/2013,0966576D US,US9292971093,SGMS US,1449.26,Cash,Completed,10/18/2013
73199288,1/18/2013,0965087D US,BMG799781056,1885Z CN,466.63,Cash,Completed,4/25/2013
51119472,1/10/2011,0961514D US,US7432631056,DUK US,25531.04,Stock,Completed,7/3/2012
73114820,1/16/2013,0955035D CN,CH0103872765,0261116D NA,626.36,Cash,Completed,2/7/2013
46394997,6/30/2010,0954772D US,US0401491065,BA US,732.36,Cash,Completed,8/6/2010
69182150,9/26/2012,0948669D US,US0263751051,,806.98,Cash,Completed,8/9/2013
47194886,8/2/2010,0948146D CN,CA7562971076,K CN,6671.94,Stock,Completed,9/22/2010
58080373,9/30/2011,0947035D CN,CA03734N1069,1208 HK,1251.86,Cash,Completed,3/20/2012
54468887,5/12/2011,0905737D HK,KYG550691011,YUM US,551.11,Cash,Completed,2/3/2012
55440074,6/16/2011,0882565D US,US58449C1009,DGIT US,481.32,Cash,Completed,7/27/2011
76781338,5/6/2013,0878522D US,US2263721001,CMLP US,1802.78,Cash and Stock,Completed,10/8/2013
48675578,10/4/2010,0852980D US,US0049341052,MSCC US,407.35,Cash,Completed,11/3/2010
73781769,2/6/2013,0852651D US,US59132A1043,RS US,1202.87,Cash,Completed,4/15/2013
58848889,10/31/2011,0851201D CN,CA38655X1050,,1054.78,Cash,Completed,3/7/2012
69794386,10/15/2012,0848680D US,US8520611000,9984 JP,39739.41,Cash,Completed,7/11/2013
76063127,4/15/2013,0848680D US,US8520611000,DISH US,37723.42,Cash and Stock,Terminated,6/18/2013
71205241,11/28/2012,0838256D US,US4990051066,0329010Z US,685.88,Cash or Stock,Completed,7/2/2013
67193741,8/6/2012,0838256D US,US4990051066,,400,Cash,Completed,8/6/2012
52798596,3/14/2011,0777854D CN,CA15662P1018,MGZ/H CN,771.33,Stock,Completed,10/24/2011
52616140,3/7/2011,0776799D CN,CA7294151096,AXY CN,467.03,Cash and Stock,Completed,5/18/2011
44745499,4/22/2010,0772031D US,US7491211097,CTL US,22161.55,Stock,Completed,4/1/2011
55398169,6/15/2011,0759047D CN,CA1069027037,NYR BB,455.83,Cash,Completed,9/8/2011
56318401,7/20/2011,0700161D US,US7841531087,RAND NA,715.93,Cash,Completed,9/6/2011
50410301,12/13/2010,0698330D CN,CA38075N4066,FNV CN,732.03,Cash or Stock,Completed,3/17/2011
48684806,10/4/2010,0625947D CN,CA70088R1082,120537Z CN,769.17,Cash,Completed,1/12/2011
64534677,4/16/2012,0625767D US,US8626851047,SSYS US,773.73,Stock,Completed,12/3/2012
56300841,7/20/2011,0611568D CN,CA68383K1093,883 HK,2428.2,Cash,Completed,11/30/2011
54522273,5/13/2011,0609237D CN,CA87261X1087,,3851.5,Cash or Stock,Completed,9/19/2012
51932838,2/9/2011,0609237D CN,CA87261X1087,LSE LN,3124.18,Stock,Terminated,6/29/2011
98271015,12/1/2014,0559549D US,    N.A.,,8100,Cash,Completed,2/27/2015
125604051,5/13/2016,037620 KS,KR7037620002,006800 KS,2325.15,Stock,Completed,1/20/2017
45150022,5/7/2010,0313624D US,US8545321080,GIB/A CN,1054.64,Cash,Completed,8/18/2010
85222217,12/18/2013,0256595Z SM,    N.A.,0788700D VC,1379.73,Cash,Pending, 
114741468,10/28/2015,0221668D US,    N.A.,ILG US,1517.6,Cash and Stock,Completed,5/13/2016
53392170,4/4/2011,0203524D US,US6376401039,TXN US,6406.52,Cash,Completed,9/26/2011
43424164,2/28/2010,0202445Q US,US6010731098,MRK GR,6805.77,Cash,Completed,7/15/2010
43685192,2/25/2010,0174196D CN,CA2265347096,CHMF RM,604.6,Cash,Terminated,4/1/2010
44317488,4/1/2010,0169996D CN,CA1999011093,AEM CN,577.59,Stock,Completed,7/13/2010
56182378,7/15/2011,0167866D US,US7164951060,BHP AU,14887.12,Cash,Completed,8/26/2011
48343618,9/21/2010,0117799D US,US70788P1057,PVR US,1525.05,Stock,Completed,3/11/2011
50263220,12/7/2010,0111145D US,US6540861076,GAS US,3138.1,Cash and Stock,Completed,12/12/2011
86087075,7/2/2014,010950 KS,KR7010950004,131861Z AB,1963.91,Cash,Completed,1/19/2015
107306075,5/26/2015,000830 KS,KR7000830000,028260 KS,10938.23,Stock,Completed,9/15/2015
91115203,7/25/2014,,,SKY LN,9701.49,Cash,Completed,11/12/2014
104060889,3/15/2015,,,1249219D US,1370,Cash,Completed,4/17/2015
106949479,5/15/2015,,,,540.97,Cash,Completed,9/15/2015
135637565,11/17/2016,,,300080 CH,411.23,Cash and Stock,Terminated,2/23/2017
